"","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"32",21.1539421081543,15.9079103469849,72.8780364990234,109.842903137207,31.5736293792725,9.74550342559814,21.828125,20.7997455596924,20.3116016387939,22.5815048217773,20.2058849334717,1577.72509765625,296.643157958984,3.69674682617188,73.5395965576172,839.092407226562,132.977874755859,313.0615234375,501.967651367188
"33",20.6103553771973,15.4237880706787,72.5055541992188,117.762390136719,30.7051258087158,9.43256568908691,21.2725601196289,20.3031921386719,19.6031494140625,22.151460647583,19.5416526794434,1519.91821289062,268.090393066406,4.88583040237427,66.1206665039062,752.347106933594,156.13493347168,314.199554443359,195.18132019043
"34",19.3826675415039,15.6957778930664,73.7881774902344,115.926307678223,29.4390411376953,8.16764163970947,21.2714004516602,19.0366535186768,18.4204330444336,20.8934841156006,18.395938873291,1295.14172363281,227.760314941406,4.94656801223755,61.0760459899902,603.360961914062,143.457427978516,296.427795410156,166.261367797852
"35",20.0697803497314,16.3617725372314,73.23681640625,119.870994567871,30.4331398010254,8.09222602844238,22.340913772583,19.7850036621094,18.972957611084,21.6313304901123,18.972957611084,1322.11767578125,216.299774169922,5.69401836395264,52.627254486084,566.182495117188,181.41569519043,316.275390625,181.41569519043
"36",22.8415203094482,15.7758455276489,67.9168853759766,183.001846313477,33.9406280517578,10.7124643325806,23.2281646728516,23.6328086853027,20.5503482818604,25.1180324554443,20.5503482818604,610.975708007812,146.579330444336,2.97530031204224,87.1545181274414,345.367858886719,39.3354339599609,217.720947265625,39.3354339599609
"37",18.3828258514404,14.8237590789795,73.2698593139648,132.648132324219,27.8403377532959,7.60860776901245,20.2317295074463,18.7996616363525,16.8468418121338,20.0023460388184,16.8468418121338,791.382202148438,223.390319824219,2.57650589942932,96.8346633911133,459.8486328125,50.6725311279297,205.862365722656,50.6725311279297
"38",22.3707962036133,15.3836860656738,75.3672714233398,121.679138183594,31.285099029541,10.8734731674194,20.4116249084473,22.244119644165,20.7717914581299,23.7408714294434,20.7717914581299,648.033630371094,113.466651916504,7.64887142181396,70.5921249389648,289.982299804688,45.1469764709473,197.620452880859,45.1469764709473
"39",18.2771816253662,14.4515056610107,72.6428451538086,132.143585205078,27.5394306182861,7.64551544189453,19.8939151763916,18.6504802703857,17.2643547058105,19.9141635894775,16.7939224243164,762.715270996094,231.378982543945,1.68903064727783,103.283218383789,462.471160888672,46.3952293395996,234.963226318359,48.9299507141113
"40",18.6734752655029,14.5872840881348,74.2952194213867,120.10417175293,27.6536464691162,8.01943016052246,19.6342163085938,19.1444759368896,17.2384033203125,20.1394882202148,17.2384033203125,815.968566894531,209.397369384766,4.03768110275269,90.2308578491211,456.910095214844,48.5738906860352,268.833526611328,48.5738906860352
"41",17.0958938598633,14.4633798599243,73.7326278686523,122.191558837891,26.2294368743896,6.61345291137695,19.6159839630127,17.4636497497559,15.7015762329102,18.5714893341064,15.7015762329102,822.403442382812,237.170440673828,2.83088421821594,98.6230010986328,483.724182128906,50.9769248962402,211.336547851562,50.9769248962402
"42",20.0084285736084,12.9471216201782,69.6406707763672,185.669845581055,28.9273777008057,10.3360548019409,18.5913238525391,21.047887802124,19.0816383361816,22.2593650817871,17.5555744171143,711.813903808594,144.971969604492,22.7938423156738,65.7653274536133,303.679107666016,86.4130706787109,113.220367431641,157.879623413086
"43",23.3811454772949,15.7079486846924,68.5422286987305,193.141555786133,34.3403358459473,11.423152923584,22.9171829223633,24.3119297027588,20.9595069885254,25.8019714355469,20.9595069885254,567.205444335938,161.620193481445,1.7631630897522,98.2776336669922,337.185668945312,37.365104675293,185.037857055664,37.365104675293
"44",17.8909091949463,15.093976020813,75.5645599365234,130.0654296875,27.9660701751709,7.99112987518311,19.9749412536621,17.3095245361328,17.0267353057861,19.6412048339844,16.6279239654541,798.896240234375,173.321838378906,1.50423884391785,79.3301620483398,433.640045166016,48.4245681762695,166.750640869141,269.343658447266
"45",16.7016448974609,14.1322431564331,75.9113082885742,114.174957275391,26.1191215515137,7.50233936309814,18.6167831420898,16.1325836181641,16.1382999420166,18.27467918396,15.5186176300049,949.622131347656,204.131744384766,2.01674866676331,81.842658996582,533.74755859375,65.0120849609375,183.719131469727,331.570129394531
"46",20.4769973754883,13.2884454727173,66.6124725341797,146.793151855469,30.6271667480469,10.6782817840576,19.9488849639893,19.1611633300781,20.7444076538086,22.5580883026123,19.0953254699707,1612.38708496094,333.599426269531,12.0627498626709,96.0444946289062,957.297119140625,37.9947471618652,75.0243682861328,876.310668945312
"47",22.0506172180176,13.0213098526001,67.7414245605469,139.150543212891,32.4289436340332,13.2068662643433,19.2220764160156,20.8752822875977,22.62034034729,24.1541919708252,20.8293113708496,1181.36401367188,221.535797119141,7.94894647598267,77.987060546875,577.7587890625,33.0283813476562,83.5028762817383,563.194763183594
"48",20.9186820983887,13.5512113571167,70.9520034790039,132.364288330078,30.934627532959,11.8355026245117,19.0991249084473,20.0162391662598,21.411190032959,22.9013404846191,19.5017204284668,1453.86267089844,294.796112060547,13.9684524536133,90.924690246582,818.462036132812,47.669246673584,65.8157806396484,589.383422851562
"49",19.5100078582764,15.080078125,72.6744232177734,143.003509521484,29.1721210479736,8.42193412780762,20.750186920166,19.9913883209229,17.8155746459961,21.2694931030273,17.8155746459961,755.777160644531,207.359634399414,2.58102202415466,94.8615493774414,434.151062011719,48.8799591064453,241.468078613281,48.8799591064453
"50",23.327709197998,14.651086807251,74.3435821533203,98.419563293457,33.7928619384766,14.085597038269,19.7072639465332,24.1715393066406,22.3438682556152,24.5486812591553,22.1837787628174,1483.47595214844,220.82780456543,45.042667388916,35.7411651611328,439.690826416016,286.193695068359,355.518157958984,358.087310791016
"51",17.2433700561523,14.4329099655151,76.8387680053711,101.67960357666,26.5087242126465,7.72535467147827,18.7833690643311,17.2744369506836,16.9513835906982,18.5065097808838,16.241153717041,1483.81311035156,213.367950439453,16.7587089538574,43.7628364562988,550.758544921875,250.505798339844,270.084899902344,412.463806152344
"52",16.8753128051758,15.2779588699341,74.9863357543945,95.4150695800781,26.5097618103027,6.13543748855591,20.374324798584,16.6292896270752,16.0552406311035,18.0186100006104,16.0087394714355,1074.08093261719,131.655075073242,12.3897695541382,34.9116172790527,364.923187255859,162.950622558594,292.452514648438,179.889495849609
"53",20.4152870178223,15.3190011978149,74.553596496582,93.6001892089844,30.3108367919922,9.76320171356201,20.5476341247559,21.5674743652344,19.7191467285156,21.600118637085,19.4224033355713,1131.29772949219,159.635238647461,30.5999698638916,42.5016784667969,394.528350830078,152.741882324219,299.839569091797,256.452331542969
"54",18.7709655761719,14.8763008117676,73.8399658203125,84.8807907104492,28.0727729797363,7.92609357833862,20.1466789245605,19.7936267852783,17.9121532440186,19.7936267852783,17.8535957336426,1330.79675292969,225.325653076172,37.9508590698242,54.4504318237305,495.25341796875,147.049453735352,495.25341796875,317.762329101562
"55",20.9142742156982,14.950140953064,68.4087829589844,194.278533935547,31.5561408996582,9.70201683044434,21.8541240692139,22.7263488769531,19.3793449401855,23.2286853790283,18.6336555480957,845.036193847656,213.980056762695,10.4073219299316,95.1011047363281,492.738952636719,79.6016845703125,293.315795898438,85.5652465820312
"56",17.5126571655273,15.0161743164062,74.2246170043945,115.958076477051,27.6480255126953,7.41730499267578,20.2307205200195,16.4628486633301,17.1954231262207,18.9515762329102,16.314302444458,1043.07934570312,146.783386230469,3.58240652084351,45.1979446411133,403.213073730469,136.344604492188,235.919158935547,314.312591552734
"57",22.7201843261719,15.543098449707,74.9043655395508,109.51229095459,33.1600074768066,12.4094161987305,20.7505912780762,21.9202651977539,22.0922966003418,24.0836772918701,21.5033302307129,1101.0126953125,164.835464477539,4.5184268951416,51.3711166381836,472.387573242188,136.695617675781,226.370803833008,301.698272705078
"58",18.8974132537842,16.0843563079834,75.2763442993164,106.778694152832,29.3629302978516,7.99585056304932,21.3670806884766,18.2537651062012,18.2027778625488,20.2094821929932,17.9017143249512,929.557434082031,139.241561889648,3.66959500312805,47.7947578430176,367.950500488281,106.168243408203,208.981811523438,283.519226074219
"59",22.5620212554932,13.8145627975464,75.9457397460938,120.095024108887,32.4536743164062,14.2636318206787,18.1900424957275,23.2748546600342,21.2012691497803,23.9785614013672,21.2012691497803,815.366821289062,121.888076782227,35.8402671813965,46.4766845703125,308.128051757812,122.041175842285,193.812240600586,122.041175842285
"60",20.4769973754883,13.2884454727173,66.6124725341797,146.793151855469,30.6271667480469,10.6782817840576,19.9488849639893,19.1611633300781,20.7444076538086,22.5580883026123,19.0953254699707,1612.38708496094,333.599426269531,12.0627498626709,96.0444946289062,957.297119140625,37.9947471618652,75.0243682861328,876.310668945312
"61",22.2428073883057,14.6194553375244,78.387336730957,70.7299194335938,31.6050491333008,12.9547710418701,18.6502780914307,22.4579219818115,22.7913818359375,22.9978294372559,21.4192790985107,1576.89331054688,224.475524902344,25.8942241668701,41.340217590332,524.122192382812,264.917205810547,303.25341796875,290.746826171875
"62",18.3906555175781,15.8867416381836,73.3613510131836,109.412521362305,28.0990829467773,6.4436182975769,21.6554641723633,19.4832324981689,17.1211490631104,19.5712623596191,17.1211490631104,1269.99560546875,144.244613647461,22.4529571533203,32.4516410827637,392.004974365234,207.593139648438,384.205932617188,207.593139648438
"63",15.043888092041,15.0279951095581,78.9100494384766,86.1386489868164,24.0984382629395,5.0539755821228,19.0444622039795,14.7639455795288,14.4923496246338,16.145601272583,14.2496862411499,1235.06262207031,149.556564331055,27.0713195800781,37.6453437805176,414.011810302734,175.362808227539,337.815582275391,257.992614746094
"64",16.6293487548828,15.8237028121948,76.6649932861328,94.6187286376953,26.355583190918,5.71552133560181,20.6400623321533,16.0005569458008,15.8388528823853,17.8443489074707,15.6878280639648,1353.17993164062,169.677856445312,33.2652587890625,39.508415222168,444.182373046875,168.69580078125,408.247772216797,279.095642089844
"65",17.3531436920166,15.3703937530518,71.2354736328125,149.495132446289,27.8960514068604,6.31916999816895,21.5768814086914,16.8324184417725,15.8611173629761,19.47412109375,15.8611173629761,748.136535644531,241.280044555664,1.12174308300018,124.174133300781,527.202758789062,33.1928253173828,119.345016479492,33.1928253173828
"66",20.422700881958,14.2994747161865,71.478157043457,184.69938659668,30.7858123779297,10.7804346084595,20.0053787231445,19.285924911499,19.7170028686523,22.8720321655273,18.4466171264648,803.008361816406,188.130798339844,2.72389531135559,87.1578750610352,462.688812255859,54.6890296936035,142.746368408203,285.091369628906
"67",17.806604385376,17.4844779968262,72.8959121704102,125.519561767578,29.0492343902588,5.06369495391846,23.985538482666,17.6717071533203,17.0127906799316,19.5471019744873,16.7951698303223,1269.73376464844,359.711303710938,18.5768661499023,110.988334655762,833.893615722656,60.0840606689453,264.964874267578,531.507080078125
"68",23.2363948822021,12.9629764556885,77.0124435424805,112.272605895996,32.3594017028809,15.5270872116089,16.8323135375977,24.0452365875244,22.0128917694092,24.5609512329102,22.0128917694092,818.074035644531,119.797508239746,31.3059997558594,41.6322708129883,302.551788330078,123.330688476562,206.324264526367,123.330688476562
"69",19.0401554107666,13.5558071136475,75.7379302978516,98.8811645507812,28.0808143615723,10.1825075149536,17.898307800293,20.0824909210205,19.0354785919189,20.2248611450195,18.0333213806152,1377.35961914062,167.347671508789,23.2906150817871,33.8478393554688,461.149108886719,217.467681884766,378.175354003906,358.163391113281
"70",24.0408973693848,13.7647275924683,77.1971969604492,111.041206359863,33.6772003173828,15.8465948104858,17.8306045532227,24.7801780700684,22.8663024902344,25.3528518676758,22.8663024902344,513.863037109375,91.1017150878906,18.0696697235107,56.1215858459473,210.259017944336,58.8600425720215,113.887725830078,58.8600425720215
"71",23.0710258483887,13.4955825805664,72.4693450927734,138.571533203125,32.9485740661621,14.3261041641235,18.6224708557129,23.7359390258789,21.5166797637939,24.7032814025879,21.5166797637939,552.154846191406,91.7312545776367,18.9949264526367,52.4933395385742,222.00439453125,71.1739807128906,131.815277099609,71.1739807128906
"72",19.9798355102539,14.6959228515625,75.0863418579102,128.024490356445,30.1334342956543,10.5614023208618,19.5720329284668,18.4781932830811,20.0449600219727,21.4277172088623,18.4781932830811,1202.66540527344,163.770553588867,5.86236906051636,44.6886825561523,463.954315185547,149.307907104492,268.648071289062,463.954315185547
"73",20.4538192749023,15.1355457305908,76.685302734375,141.218948364258,30.8839321136475,11.1467142105103,19.7372169494629,18.6392650604248,21.1452674865723,21.9242267608643,18.6392650604248,1302.3076171875,173.144317626953,8.59897327423096,41.4227638244629,477.764465332031,178.514038085938,296.370697021484,477.764465332031
"74",23.8052806854248,11.2098560333252,80.132698059082,69.9934234619141,31.3999633789062,17.4108467102051,13.9891166687012,23.60866355896,23.0136909484863,24.7271556854248,23.0136909484863,1481.31640625,229.381408691406,42.8802452087402,57.0506591796875,551.472839355469,161.431655883789,292.273406982422,161.431655883789
"75",22.5889568328857,10.1740808486938,80.0963668823242,62.0635070800781,29.3468017578125,16.6445007324219,12.7023010253906,23.0317401885986,22.3029670715332,23.3585968017578,21.9720420837402,1332.36389160156,161.008590698242,54.7353134155273,33.35302734375,454.391052246094,227.996078491211,372.890808105469,388.787078857422
"76",21.1828002929688,11.6081352233887,82.035758972168,52.8658027648926,28.3008079528809,14.1507158279419,14.150092124939,20.6428127288818,21.0413246154785,21.7539234161377,20.6428127288818,1028.19567871094,157.623382568359,5.91580533981323,58.1064682006836,400.095642089844,39.965648651123,316.738952636719,400.095642089844
"77",23.4302730560303,10.7622756958008,70.6609420776367,103.811248779297,31.9862785339355,16.7554092407227,15.2308692932129,22.7087020874023,24.4212398529053,24.8358821868896,22.5134086608887,1380.4677734375,179.34944152832,30.8017597198486,40.1849822998047,486.711120605469,172.225311279297,207.706939697266,475.712921142578
"78",23.8737449645996,9.93316459655762,71.6447830200195,91.9262847900391,31.5591239929199,17.6946601867676,13.8644638061523,23.2123336791992,24.7306003570557,25.0811023712158,23.0614624023438,1283.51049804688,169.304061889648,34.9261627197266,40.7220115661621,445.8564453125,158.082153320312,197.125091552734,432.358428955078
"79",23.9255180358887,10.9196186065674,78.5670471191406,70.576530456543,31.5630226135254,17.66455078125,13.8984718322754,23.784236907959,23.3242874145508,24.8379249572754,23.0936737060547,1280.42004394531,192.028335571289,44.3693161010742,53.5246658325195,469.934265136719,165.97834777832,241.743835449219,166.762908935547
"80",23.147424697876,10.597339630127,81.1372756958008,59.5934638977051,29.9502830505371,16.8892822265625,13.0610008239746,23.0683784484863,22.3739318847656,23.9022045135498,22.3739318847656,1474.52807617188,226.087448120117,40.6470336914062,53.8180732727051,586.617919921875,147.136978149414,421.712036132812,147.136978149414
"81",23.366548538208,10.6206569671631,80.3173217773438,60.8175315856934,30.3589267730713,17.1355571746826,13.2233695983887,23.2893810272217,22.5824146270752,24.1320514678955,22.5824146270752,1414.79895019531,200.59423828125,42.794563293457,51.8748512268066,545.168395996094,152.927307128906,401.102661132812,152.927307128906
"82",23.9391956329346,10.9882278442383,77.9375991821289,73.7397384643555,31.8247375488281,17.7259864807129,14.0987510681152,24.3002109527588,23.0566062927246,24.8772087097168,23.0566062927246,1291.12963867188,203.091796875,47.6888885498047,51.9212112426758,486.631011962891,180.121643066406,232.88508605957,180.121643066406
"83",23.8612957000732,10.9244318008423,78.4161148071289,71.0886001586914,31.607738494873,17.6763782501221,13.931360244751,24.2278728485107,22.9974479675293,24.7466201782227,22.9974479675293,1278.71508789062,198.244445800781,47.5527687072754,51.0720825195312,475.725646972656,178.316940307617,234.688690185547,178.316940307617
"84",23.3479309082031,10.7481842041016,79.3488922119141,63.5307807922363,30.7280883789062,17.1826133728027,13.5454750061035,23.2251434326172,22.5610218048096,24.1291446685791,22.5610218048096,1333.81518554688,178.772888183594,44.5179672241211,47.8398666381836,489.14208984375,164.770980834961,381.911468505859,164.770980834961
"85",23.6761817932129,10.1832542419434,74.2899398803711,84.6386642456055,31.3729476928711,17.6655006408691,13.707447052002,23.1425380706787,24.5032138824463,24.8246841430664,22.9963607788086,1246.60729980469,170.319763183594,43.9817390441895,39.6969146728516,421.990814208984,169.859725952148,215.250518798828,252.78385925293
"86",23.75,10.4293231964111,76.9829711914062,79.4878005981445,31.4047718048096,17.8572006225586,13.547571182251,24.2112236022949,24.5111331939697,24.7653102874756,22.8801555633545,1151.3359375,161.104217529297,32.9209899902344,41.9019241333008,389.028747558594,162.274383544922,194.357681274414,224.150054931641
"87",22.2629833221436,10.5761680603027,78.2449188232422,67.7389450073242,29.7775344848633,16.2607879638672,13.5167465209961,21.8055267333984,21.8541126251221,23.1159057617188,21.6626777648926,1226.61889648438,163.57356262207,42.830623626709,43.509708404541,431.318084716797,190.166107177734,342.4814453125,392.784576416016
"88",23.0540504455566,10.8507623672485,79.6305236816406,60.4853057861328,30.4685764312744,16.8421897888184,13.6263866424561,22.9020233154297,22.3304824829102,23.7739143371582,22.3304824829102,1237.08459472656,161.104415893555,45.1713066101074,43.0000991821289,451.708465576172,175.364318847656,342.953430175781,175.364318847656
"89",23.2767448425293,10.8037548065186,79.3210830688477,63.0237159729004,30.7642021179199,17.1439208984375,13.6202812194824,23.1030158996582,22.5369987487793,24.0356540679932,22.5369987487793,1281.61071777344,167.565887451172,49.3608894348145,42.7667961120605,459.99560546875,188.336212158203,357.875671386719,188.336212158203
"90",23.2838115692139,11.0180292129517,79.6229553222656,61.6429481506348,30.8320350646973,16.9942798614502,13.8377552032471,23.1401653289795,22.5396327972412,24.0235347747803,22.5396327972412,1235.3798828125,163.244110107422,44.3250122070312,45.1107025146484,447.201782226562,168.688125610352,348.577270507812,168.688125610352
"91",22.4699058532715,10.3748140335083,76.923713684082,65.9379425048828,29.5899353027344,16.1027889251709,13.4871463775635,22.635570526123,21.8007125854492,23.3267574310303,21.8007125854492,1054.56457519531,160.317535400391,18.1787948608398,52.4221267700195,424.182250976562,87.1498641967773,265.679992675781,87.1498641967773
"92",21.7757358551025,10.6855707168579,78.0742797851562,56.130199432373,28.7734336853027,15.0870180130005,13.6864156723022,22.0226287841797,21.2051982879639,22.4833545684814,21.2051982879639,851.745544433594,122.119476318359,8.40934562683105,56.9683227539062,344.066528320312,44.6558151245117,295.825073242188,44.6558151245117
"93",22.4436473846436,10.2792854309082,77.0931930541992,66.405029296875,29.5727996826172,16.2392158508301,13.3335838317871,22.6414585113525,21.7778568267822,23.3031349182129,21.7778568267822,1188.10949707031,180.77555847168,23.9360198974609,51.4602165222168,477.125854492188,113.163444519043,278.915740966797,113.163444519043
